sys i itr dvfs rapl read_5th read_10th read_50th read_90th read_95th read_99th measure_QPS target_QPS time joules rx_desc rx_bytes tx_desc tx_bytes instructions cycles ref_cycles llc_miss c1 c1e c3 c6 c7 num_interrupts
linux_tuned 1 400 0x1d00 55 207.0 250.3 422.7 3647.1 6631.2 10365.5 200134.4 200000 20 2001.14 4625415 548252327 12732704 389517366 299120037831 388265072507 494219795390 743519876 10132 161922 119965 0 381784 732403
linux_tuned 2 400 0x1d00 55 201.4 243.4 420.2 3314.8 6308.5 10563.1 200017.2 200000 20 2017.67 4613020 546974889 12711032 388182624 299474647376 388830085163 490187574200 747257860 10037 165687 122255 0 393666 732387
linux_tuned 0 50 0x1800 135 66.7 74.0 120.9 268.7 335.2 518.4 200136.0 200000 20 2127.9 4275498 522834314 12214003 367074642 310074833318 461264056525 557363494476 805190668 1571998 859578 60928 0 203618 4829826
linux_tuned 1 50 0x1800 135 64.9 71.8 115.3 248.7 303.6 461.5 199851.6 200000 20 2111.28 4265164 521834072 12182643 366085398 309474423213 451942355153 546100535376 794833253 1610009 938729 61537 0 198783 4824316
linux_tuned 2 50 0x1800 135 64.4 70.7 113.6 247.9 311.2 490.7 199964.5 200000 20 2111.59 4270903 522413948 12200454 366656196 309303680600 451530217634 545601809529 797945660 1555820 905489 61591 0 216592 4793155
linux_tuned 0 50 0x1800 95 66.8 74.0 119.8 271.1 345.6 539.3 199758.6 200000 20 2124.06 4266808 521843991 12188411 366292272 309392559121 461657919083 557839602585 804418731 1574210 866559 60256 0 201116 4835178
linux_tuned 1 50 0x1800 95 65.2 71.8 115.3 247.8 307.3 465.8 199903.8 200000 20 2112.67 4265294 521904685 12187732 366244296 310480477282 454290185103 548949642812 808252907 1591934 917906 61099 0 203175 4820929
linux_tuned 2 50 0x1800 95 65.6 72.9 117.9 262.1 327.7 490.0 200130.5 200000 20 2113.91 4273816 522762716 12211606 366994146 311125194042 454095786130 548702158697 809385743 1571855 908778 61332 0 210402 4807767
linux_tuned 0 50 0x1800 75 66.9 74.3 121.9 273.6 343.1 519.1 200171.4 200000 20 2127.44 4276021 522931093 12216200 367136616 310226728935 464019597817 560693147340 806694674 1550594 854460 59561 0 199714 4833994
linux_tuned 1 50 0x1800 75 66.3 73.6 119.7 266.5 331.3 495.6 199992.1 200000 20 2113.58 4266641 522080340 12193241 366407778 310968613827 456855311412 552036477110 815183379 1596952 920162 59177 0 195394 4838008
linux_tuned 2 50 0x1800 75 65.8 73.1 117.2 254.7 316.5 469.8 200120.5 200000 20 2119.96 4267010 522303081 12196336 366485436 311047098567 458323355313 553815505919 817970321 1601499 925487 58845 0 187948 4849200
linux_tuned 0 50 0x1800 55 67.2 74.6 123.8 289.4 375.0 644.7 200182.0 200000 20 2110.41 4283178 523475427 12230590 367615500 310163786948 463948306382 566105259174 810078957 1543072 838389 59347 0 190698 4847912
linux_tuned 1 50 0x1800 55 65.9 73.2 118.2 261.9 326.5 500.0 199900.3 200000 20 2099.64 4262322 521697348 12180145 365991798 308280226111 451802635831 548626735990 775477320 1635072 935493 60829 0 192565 4840968
linux_tuned 2 50 0x1800 55 65.2 72.3 116.4 252.4 314.2 473.3 200035.0 200000 20 2102.46 4266008 522117447 12189487 366276138 308200387582 450979424215 547666143818 782234391 1626161 923176 60319 0 200755 4831110
linux_tuned 0 100 0x1800 135 81.7 97.4 160.0 291.6 350.2 504.8 199910.2 200000 20 2094.82 4309651 524839440 12247401 368280984 304814706898 441163257757 533110066199 790375963 198362 1468604 91902 0 261525 2820028
linux_tuned 1 100 0x1800 135 79.3 93.5 156.1 283.0 338.3 490.3 199990.5 200000 20 2083.78 4309059 524911884 12248084 368289924 303507691570 431447128792 521365097693 773278567 194381 1499714 94059 0 276162 2811733
linux_tuned 2 100 0x1800 135 81.3 96.1 160.3 304.6 383.9 628.1 199920.1 200000 20 2083.65 4316476 525311184 12262330 368800722 303987948071 431711059555 521800182054 777806884 188860 1454088 93961 0 290084 2799642
linux_tuned 0 100 0x1800 95 81.7 96.4 159.5 293.3 351.3 508.7 200225.3 200000 20 2101.56 4316131 525650500 12266743 368861988 305318880405 442851618397 535156206236 794218237 198062 1466048 90871 0 257991 2822653
linux_tuned 1 100 0x1800 95 80.2 94.3 157.1 287.0 344.5 497.0 200038.9 200000 20 2088.06 4311223 525098200 12252662 368434548 304569147255 434725410853 525382229777 786471459 199833 1503981 94753 0 267577 2821757
linux_tuned 2 100 0x1800 95 79.0 92.4 155.0 279.0 330.6 474.9 200162.4 200000 20 2086.47 4320344 525867492 12274687 369150678 304936259889 433863722463 524289189762 786709185 189560 1460473 92537 0 279393 2803382
linux_tuned 1 100 0x1800 75 81.8 96.8 158.9 291.8 352.0 508.7 199886.5 200000 20 2089.46 4304931 524493615 12238743 367997094 305090829930 436546515548 527532815373 796975423 197823 1510414 92672 0 261625 2825478
linux_tuned 2 100 0x1800 75 82.2 97.8 159.7 288.0 343.0 486.0 199849.4 200000 20 2092.1 4304838 524425007 12238048 367979580 304940357833 438610410431 530078601920 796301546 198609 1500559 93755 0 259492 2825804
linux_tuned 0 100 0x1800 55 79.9 93.5 153.8 268.4 315.9 437.0 199985.5 200000 20 2075.25 4301203 524387778 12235128 367854012 301366772328 421112013616 509429315016 737517183 195438 1568490 97297 0 282857 2818367
linux_tuned 1 100 0x1800 55 80.1 95.1 155.3 276.0 327.9 465.0 199894.6 200000 20 2073.36 4297785 524059981 12228856 367660104 302314221467 423535782020 512646678575 752607274 184113 1577552 97384 0 275147 2826373
linux_tuned 2 100 0x1800 55 80.3 94.7 156.1 279.2 333.4 481.0 199878.7 200000 20 2075.03 4298486 524058355 12231076 367743288 301917013263 423112303531 512034483152 756057801 187723 1566973 96954 0 278363 2823266
linux_tuned 0 200 0x1800 135 120.9 143.7 236.7 353.1 401.6 526.9 199900.2 200000 20 2048.49 4383355 529720853 12352430 371915154 300363595227 403553284167 487764488393 747720940 30185 625475 194651 0 500803 1462401
linux_tuned 1 200 0x1800 135 119.5 142.9 238.9 365.6 425.9 590.8 199883.1 200000 20 2045.67 4391606 530225066 12363130 372288636 301933124239 405878897257 490610148715 764941125 31858 608882 186068 0 500337 1460594
linux_tuned 2 200 0x1800 135 119.8 143.7 239.2 363.8 419.5 562.1 199938.0 200000 20 2050.37 4389863 530198653 12363002 372265332 301996437745 407210449132 492317990702 773101170 31236 614743 187467 0 495576 1461276
linux_tuned 0 200 0x1800 95 118.2 140.2 233.5 346.7 394.9 521.8 200075.0 200000 20 2046.97 4388960 530263603 12368256 372418770 300883168366 403939450052 488213853340 752489220 31338 620714 190766 0 503037 1461528
linux_tuned 1 200 0x1800 95 119.4 142.8 238.0 360.1 413.3 554.5 199913.4 200000 20 2050.37 4387746 530006233 12361421 372218790 302617226024 408582015320 493850851561 777617477 30879 614839 190204 0 492449 1461975
linux_tuned 2 200 0x1800 95 120.2 143.8 238.4 364.4 423.7 572.6 199921.0 200000 20 2048.62 4393264 530376172 12367294 372420384 302902628693 408162592310 493287355635 779118005 31738 605541 182192 0 495196 1458966
linux_tuned 0 200 0x1800 75 116.4 139.8 234.4 351.1 398.5 521.9 199919.3 200000 20 2046.81 4384437 529820480 12355744 372015078 301028351053 404948837985 489487422589 758481911 31213 627566 191727 0 498574 1461892
linux_tuned 1 200 0x1800 75 122.1 144.8 240.0 365.0 421.3 565.1 199876.5 200000 20 2048.8 4389442 530100476 12361631 372232902 303298524542 410335727285 495936390592 783918075 30896 608312 187466 0 491557 1461486
linux_tuned 2 200 0x1800 75 122.3 145.6 238.8 360.2 411.4 544.2 200256.6 200000 20 2051.5 4396130 530940430 12382419 372848142 303930536299 412517296315 498594026369 790255505 30627 616740 189224 0 485590 1462202
linux_tuned 0 200 0x1800 55 117.4 140.7 233.9 350.8 399.7 525.3 199976.7 200000 20 2048.37 4390906 530323229 12365521 372340884 301957538041 407241975172 492674700417 765741923 31335 614531 188301 0 494686 1461439
linux_tuned 1 200 0x1800 55 117.5 141.9 235.8 353.9 401.5 536.5 199800.6 200000 20 2037.46 4381925 529485206 12350516 371870934 299922533652 401904510444 486482968214 744045445 32669 622708 190716 0 505155 1461720
linux_tuned 2 200 0x1800 55 119.3 143.1 236.9 356.7 406.6 536.3 200142.1 200000 20 2040.82 4388277 530351020 12369024 372413070 300478584458 402262515525 486591019691 749053331 31920 629331 193573 0 503472 1462249
linux_tuned 0 300 0x1800 135 151.0 184.3 312.9 436.9 485.9 612.9 200045.4 200000 20 2032.51 4475593 535965655 12485407 376566768 303929176236 398087958370 481152687507 772728358 17434 307879 177903 0 506551 976411
linux_tuned 1 300 0x1800 135 159.2 190.8 317.9 445.6 498.5 639.7 200076.7 200000 20 2025.72 4471496 535735841 12484201 376509594 303207379540 396503294184 479371753340 769104199 16960 303419 181513 0 508967 976461
linux_tuned 2 300 0x1800 135 159.6 191.5 317.6 445.2 499.7 643.4 200112.2 200000 20 2029.38 4473738 535911198 12486412 376580112 303531382183 397726100781 480797615944 775165818 16988 303946 180676 0 505705 976417
linux_tuned 0 300 0x1800 95 153.9 186.4 314.1 438.1 486.4 615.1 200135.6 200000 20 2033.6 4473501 535933411 12483575 376466454 304168238908 400838848072 484901702904 780009152 19196 319014 186163 0 498225 975407
linux_tuned 1 300 0x1800 95 159.0 190.9 316.7 442.5 494.8 633.5 199948.1 200000 20 2031.82 4472822 535717948 12480342 376420578 303910616771 399131452982 482407302733 778841280 16480 298891 177893 0 503053 976438
linux_tuned 2 300 0x1800 95 155.9 188.3 315.6 440.9 490.7 627.6 200090.8 200000 20 2032.56 4473363 535886269 12485509 376547244 304369147537 399815462856 483299632559 783250097 16723 306188 181782 0 503599 976413
linux_tuned 0 300 0x1800 75 157.4 189.5 317.2 445.0 497.8 636.1 199907.6 200000 20 2032.36 4470080 535443123 12475453 376252266 303894010695 399860249345 483335229914 778035291 17071 306074 181093 0 504904 976448
linux_tuned 1 300 0x1800 75 153.3 184.7 313.6 439.8 490.3 623.5 200189.4 200000 20 2034.37 4477273 536250043 12490568 376706010 304673879782 401747713295 485598485324 787635492 17479 307257 181210 0 498607 976210
linux_tuned 2 300 0x1800 75 153.8 186.2 316.3 446.0 501.8 636.7 199893.7 200000 20 2037.48 4472057 535577019 12474362 376232892 304276915883 402884601209 487191471564 790703878 17502 311690 180122 0 496366 976346
linux_tuned 0 300 0x1800 55 155.3 188.3 316.1 441.9 490.7 615.1 200171.4 200000 20 2034.7 4474759 536067230 12488617 376635624 304506133376 400926086841 484933129189 782891950 17035 309617 183378 0 500978 976456
linux_tuned 1 300 0x1800 55 157.7 190.3 317.6 441.7 494.5 625.0 200035.0 200000 20 2029.65 4469555 535549648 12479569 376356804 301319816446 395883755460 478666637190 734512782 17233 307394 183204 0 508786 976429
linux_tuned 2 300 0x1800 55 158.9 191.2 321.8 456.9 515.9 668.2 200091.1 200000 20 2121.26 4472880 535848435 12484495 376522428 301730471772 396510452433 479926900456 738156269 17870 310616 180216 0 506787 976303
linux_tuned 0 400 0x1800 135 183.1 225.5 393.0 536.1 592.0 738.4 199904.8 200000 20 2020.91 4545671 540427762 12572831 379836714 303337712594 392697792430 475367418144 781632108 12976 196700 141793 0 466808 732364
linux_tuned 1 400 0x1800 135 186.2 227.1 389.7 528.2 579.7 705.0 200042.7 200000 20 2023.15 4548216 540738651 12580814 380083746 301952330377 392072842862 473967164222 754624411 12677 196568 140832 0 469447 732369
linux_tuned 2 400 0x1800 135 195.9 237.6 400.3 539.3 593.0 734.4 200086.8 200000 20 2024.06 4549830 540921560 12584288 380191716 302681614229 391938072267 473611573501 758453744 12429 192396 141173 0 469474 732411
linux_tuned 0 400 0x1800 95 185.6 227.0 390.0 530.5 583.6 717.8 200159.1 200000 20 2024.71 4550087 540989728 12587235 380246364 303801985237 394297399787 476637531927 784004672 12787 199562 144421 0 469289 732402
linux_tuned 1 400 0x1800 95 194.2 236.2 397.0 535.8 589.4 727.6 199975.0 200000 20 2022.63 4549884 540780893 12580438 380080464 303119410733 393960428756 476658555419 763051208 11918 188985 138906 0 464640 732413
linux_tuned 2 400 0x1800 95 193.6 235.6 395.6 533.4 587.4 729.8 199826.1 200000 20 2024.46 4545215 540306186 12570809 379779972 302928018735 393608427289 475674806457 763739250 11924 189290 139260 0 466476 732408
linux_tuned 1 400 0x1800 75 197.1 238.2 398.7 537.2 589.6 725.1 200076.3 200000 20 2026.97 4550879 540981694 12584491 380200386 303528182342 396982092585 479715958690 771190582 11958 191221 141114 0 463384 732414
linux_tuned 2 400 0x1800 75 196.3 238.2 398.8 541.7 596.4 737.3 199916.0 200000 20 2026.46 4546736 540514386 12571989 379805820 303460686029 397990161197 481552914419 774227692 12171 193150 141764 0 462471 732415
linux_tuned 0 400 0x1800 55 187.0 228.3 389.4 526.3 577.8 702.1 199931.5 200000 20 2009.7 4537241 539874923 12567103 379635312 299667140374 381741232766 462111154890 732194168 12984 194334 142173 0 484455 732333
linux_tuned 1 400 0x1800 55 195.7 238.6 399.1 541.2 596.5 743.9 200167.1 200000 20 2013.2 4547335 540843465 12587014 380246802 300677511150 384905087892 465699032628 743877555 12631 193046 140960 0 478654 732376
linux_tuned 2 400 0x1800 55 195.8 235.2 392.2 524.6 573.8 692.1 199915.0 200000 20 2012.54 4539676 540078234 12569883 379731246 300593345341 385023990862 465828189522 749610410 12008 188305 140414 0 480478 732413
linux_tuned 0 50 0x1900 135 64.0 70.7 114.0 245.3 304.8 466.5 200011.0 200000 20 2218.78 4260195 521717293 12182403 366047076 310877164193 464450149889 538761835512 814227831 1637071 982726 60332 0 200479 4826889
linux_tuned 1 50 0x1900 135 64.2 70.7 113.0 235.8 290.5 437.6 200156.5 200000 20 2207.86 4258589 521799297 12178759 365898276 310577752916 457734197984 530970809598 796149387 1684796 1019583 60222 0 200891 4825461
linux_tuned 2 50 0x1900 135 64.8 71.6 114.3 247.3 309.7 485.8 200084.7 200000 20 2209.91 4261638 521891878 12187003 366186204 310357688202 457418387504 530605158690 797541611 1647013 994034 62061 0 213867 4803310
linux_tuned 0 50 0x1900 95 65.6 73.1 119.5 276.8 360.2 599.3 199927.8 200000 20 2215.71 4263924 521803934 12190304 366327042 311287932335 464878776818 539258520426 815778303 1600680 946211 62457 0 216147 4800924
linux_tuned 1 50 0x1900 95 63.9 70.2 111.7 234.7 289.6 427.3 200053.2 200000 20 2208.38 4259990 521692905 12181265 366001152 310782751559 458837478200 532250602276 803399254 1642218 992689 61424 0 210781 4807116
linux_tuned 2 50 0x1900 95 63.8 69.7 110.4 227.6 277.7 404.0 199909.6 200000 20 2209.53 4261784 521693520 12180599 366009132 311021172354 458834537931 532247242858 805889127 1621320 970615 61981 0 222935 4787635
linux_tuned 1 50 0x1900 75 64.9 72.0 116.0 260.7 337.8 552.6 199808.6 200000 20 2213.87 4259047 521365968 12176396 365886330 310906810721 461043444165 534809626134 811687870 1616121 965672 61435 0 217109 4798471
linux_tuned 2 50 0x1900 75 64.2 71.0 113.5 241.7 297.1 439.2 199966.0 200000 20 2212.9 4261621 521708865 12179402 365954910 311414249505 462472740142 536467948823 815133743 1636452 972383 61923 0 206986 4811681
linux_tuned 0 50 0x1900 55 63.6 70.0 111.0 231.2 285.0 427.7 199792.8 200000 20 2123.52 4254293 521023417 12166539 365562816 307162725809 443276827252 532508033304 758870344 1644011 1008941 60397 0 207485 4815471
linux_tuned 1 50 0x1900 55 64.6 71.4 115.6 250.5 312.4 480.4 199831.4 200000 20 2126.02 4258986 521412799 12176093 365871636 307922443976 448688224032 539608667209 773006702 1599274 953434 61174 0 208965 4807637
linux_tuned 2 50 0x1900 55 64.3 70.9 113.4 242.3 297.3 443.6 200055.6 200000 20 2123.65 4264430 522019433 12188709 366249648 308144827231 448959517847 539436339755 780158518 1628828 971402 60983 0 201063 4826721
linux_tuned 0 100 0x1900 135 77.2 90.8 150.9 260.5 305.0 429.1 200080.0 200000 20 2172.76 4295997 524154604 12229851 367656516 302593917764 427237922401 495820475649 776002156 184713 1620796 102785 0 299549 2818060
linux_tuned 1 100 0x1900 135 79.4 93.8 154.3 272.2 322.0 443.4 199654.1 200000 20 2174.98 4288160 523081055 12207111 366985320 303246815458 432072346948 501338469499 770295026 179736 1601858 101276 0 290058 2822512
linux_tuned 2 100 0x1900 135 77.7 91.4 151.9 268.8 317.0 452.4 199956.2 200000 20 2176.44 4296610 524018601 12229251 367667364 304074862679 431943020709 501130276295 778274224 181415 1596672 100781 0 292351 2821474
linux_tuned 0 100 0x1900 95 77.9 92.0 152.0 264.7 310.7 434.8 199864.1 200000 20 2175.07 4289943 523479380 12218205 367309392 302011878344 425896413977 494096285028 759803476 177045 1609930 101535 0 301577 2813992
linux_tuned 1 100 0x1900 95 79.1 93.3 155.0 276.3 328.0 461.5 199960.3 200000 20 2177.77 4299109 524227984 12232652 367775262 304308193428 434541328736 504113870274 787584467 182743 1548249 99038 0 296764 2805791
linux_tuned 2 100 0x1900 95 79.4 93.7 155.0 276.5 330.5 463.5 200101.9 200000 20 2179.66 4300443 524414839 12240933 368025756 305020216245 435157679325 504848354231 785012996 179565 1571811 99192 0 291908 2817046
linux_tuned 0 100 0x1900 75 77.2 90.7 150.3 257.9 299.8 413.6 199787.2 200000 20 2174.83 4287535 523237745 12210988 367085844 302849844541 428266929918 496916245463 768628878 177138 1631946 101959 0 290977 2825252
linux_tuned 1 100 0x1900 75 80.0 94.2 154.0 271.2 322.4 454.5 199863.8 200000 20 2181.31 4297703 523942313 12228026 367638690 305216209141 437082094248 507072323138 794288840 178286 1578957 100808 0 283476 2823543
linux_tuned 2 100 0x1900 75 79.7 93.8 154.4 275.0 328.0 469.8 200077.9 200000 20 2182.73 4302549 524588208 12242857 368095152 305221537493 436818149924 506766944061 796534354 180641 1552967 98894 0 289817 2809974
linux_tuned 0 100 0x1900 55 81.1 96.0 156.8 282.1 335.2 475.5 200089.6 200000 20 2119.35 4302479 524590052 12242416 368071452 303683344610 427819010949 510428299360 772825293 183355 1562677 97933 0 279484 2822482
linux_tuned 1 100 0x1900 55 78.9 93.1 153.4 269.2 317.6 441.1 199944.8 200000 20 2116.49 4296821 524033372 12227095 367596390 301837404866 423588234541 503645017704 750883465 180159 1593436 100207 0 286293 2823785
linux_tuned 2 100 0x1900 55 80.5 95.1 155.2 274.9 327.3 459.1 199955.4 200000 20 2117.57 4295057 523919263 12227177 367597968 302244054308 422881220912 502614524135 756269495 182149 1600113 99892 0 287780 2822156
linux_tuned 0 200 0x1900 135 117.8 140.5 233.0 345.3 392.9 508.8 200167.7 200000 20 2143.79 4384443 530125293 12365519 372290580 302958577100 410981190853 476961171550 775097915 31298 632457 197490 0 514918 1462074
linux_tuned 1 200 0x1900 135 117.6 139.5 232.0 340.4 389.5 508.8 199972.0 200000 20 2135.56 4380283 529589278 12354197 371961936 301936387488 405993583737 471113517416 765708691 30427 626259 196081 0 525218 1461383
linux_tuned 2 200 0x1900 135 118.3 140.7 234.4 347.0 394.3 515.6 200073.5 200000 20 2141.77 4384826 530054921 12361650 372188364 302491730995 410275432148 476219444611 774797018 30569 628117 198400 0 515552 1462376
linux_tuned 0 200 0x1900 95 116.4 138.5 231.8 340.0 385.3 498.6 199862.8 200000 20 2142.79 4380522 529447839 12349049 371802072 302690372102 410842019468 476750072981 775073139 30186 628083 197054 0 515609 1461964
linux_tuned 1 200 0x1900 95 116.0 139.1 232.2 345.0 391.7 513.8 200028.9 200000 20 2137.89 4381499 529729218 12356833 372024570 303334048964 410209045989 476077817601 779134833 30739 626568 196569 0 518797 1461894
linux_tuned 2 200 0x1900 95 116.2 138.3 233.7 351.0 399.8 530.8 200017.0 200000 20 2139.17 4385043 529956602 12362877 372238182 303004282701 410105235676 475831873386 780308272 29813 616317 192811 0 519161 1460709
linux_tuned 0 200 0x1900 75 118.0 142.0 235.1 348.0 396.9 522.2 200073.6 200000 20 2142.75 4385169 529989599 12362533 372214122 303391858042 411654529633 477636102847 779416370 31002 621882 193526 0 515602 1461164
linux_tuned 1 200 0x1900 75 114.5 137.0 231.3 344.1 391.2 511.8 200104.9 200000 20 2237.51 4386212 530144932 12364391 372275574 303584723993 412555123980 478885449527 786164332 32132 626070 194196 0 514379 1461445
linux_tuned 2 200 0x1900 75 119.0 142.6 237.4 363.4 423.3 589.4 200162.7 200000 20 2145.68 4393700 530680282 12381639 372847014 303558894507 415052867184 481568238222 787570201 31068 612411 193595 0 511996 1461928
linux_tuned 0 200 0x1900 55 117.7 141.0 236.9 357.4 407.7 539.0 199955.2 200000 20 2112.21 4388178 530049380 12361437 372210216 302795566933 411476356878 485509871010 778178079 31799 618667 188730 0 502775 1460645
linux_tuned 1 200 0x1900 55 117.6 140.5 234.4 352.3 403.0 537.3 199991.9 200000 20 2099.32 4384141 529855046 12359356 372120732 299940911476 404474050514 477815934225 743171515 31840 624955 191802 0 513669 1460729
linux_tuned 2 200 0x1900 55 116.6 140.1 234.0 350.3 399.7 527.4 199917.6 200000 20 2104.62 4381894 529616927 12355415 372016872 299964548054 404953549322 476755830119 746676464 30985 616228 192212 0 518438 1460993
linux_tuned 0 300 0x1900 135 153.7 186.0 314.0 436.2 485.5 603.5 199941.3 200000 20 2126.62 4464765 535141030 12469652 376042422 304415586542 403858519533 468833851689 785055471 17258 310739 185531 0 520001 976396
linux_tuned 1 300 0x1900 135 151.3 183.2 310.6 430.1 478.3 588.7 199947.8 200000 20 2120.17 4463126 535036819 12471313 376096362 303064491614 400521482851 465142314031 767877291 17295 307908 184323 0 525030 976423
linux_tuned 2 300 0x1900 135 150.9 182.8 311.7 433.6 482.6 602.8 200085.3 200000 20 2121.88 4467908 535535042 12481609 376409286 303614714804 400434592252 464734330750 774446599 16683 302960 179872 0 524911 976364
linux_tuned 0 300 0x1900 95 152.1 184.4 310.8 430.3 478.3 590.2 199940.1 200000 20 2128.15 4462953 534997026 12469515 376033176 304604032555 405231392434 470217639933 788248655 17090 308534 187667 0 518445 976480
linux_tuned 1 300 0x1900 95 148.8 181.4 309.7 428.6 478.5 594.2 200037.6 200000 20 2124.08 4468837 535494785 12479407 376362648 304224456709 403341853245 468154007676 778548288 17683 310935 183345 0 520125 976415
linux_tuned 2 300 0x1900 95 154.6 186.8 312.6 432.6 481.5 597.5 199821.7 200000 20 2124.72 4459440 534644674 12461374 375792024 303764724441 402702945513 467259828520 779209388 16788 305084 184604 0 523040 976439
linux_tuned 1 300 0x1900 75 158.4 189.9 314.0 431.3 478.9 596.3 199893.4 200000 20 2124.81 4463198 534978803 12467296 375968808 304473115890 404832943670 469757721654 786436001 16377 303593 183638 0 519203 976439
linux_tuned 2 300 0x1900 75 156.1 188.6 314.5 437.6 487.0 613.7 200073.2 200000 20 2127.53 4469744 535592162 12480858 376391190 304745587827 406125767940 471311126664 787519635 17000 306016 182548 0 516850 976394
linux_tuned 0 300 0x1900 55 161.7 192.4 316.0 433.4 481.0 591.8 200008.7 200000 20 2103.08 4466833 535330981 12475234 376216740 300643953154 400478689298 468878022662 734555240 16628 304576 183279 0 521708 976418
linux_tuned 1 300 0x1900 55 153.9 185.9 311.9 435.1 484.6 617.4 200071.2 200000 20 2098.34 4466362 535371158 12481003 376399230 301485025758 394219450412 461038132096 744904647 16999 302703 180829 0 529980 976287
linux_tuned 2 300 0x1900 55 158.0 190.4 314.6 435.3 483.2 613.8 199935.9 200000 20 2099.77 4462426 535016374 12471090 376090428 301578492358 395162729769 462051852558 748376229 16843 302609 180790 0 529230 976398
linux_tuned 0 400 0x1900 135 179.4 221.9 384.8 516.9 565.3 672.9 200088.0 200000 20 2112.24 4542125 540395957 12580430 380033724 300669986567 394543960891 457944626319 743803319 12355 193718 143716 0 487885 732409
linux_tuned 1 400 0x1900 135 193.4 233.5 390.0 522.3 571.4 686.1 199929.3 200000 20 2105.51 4535750 539795932 12569403 379702044 301953785946 390707182430 453696345385 761004841 12053 188000 139714 0 489948 732410
linux_tuned 2 400 0x1900 135 180.7 220.5 383.0 517.7 566.2 682.6 199978.3 200000 20 2109.76 4537617 539998556 12571162 379741104 302931948500 392008264351 454770932439 773405216 12472 193464 143071 0 491394 732413
linux_tuned 0 400 0x1900 95 187.4 228.8 389.6 527.1 580.2 707.0 199890.7 200000 20 2115.11 4539750 540002909 12568628 379697442 300845409648 396548656071 460486473245 749957755 12295 189642 138525 0 482658 732359
linux_tuned 1 400 0x1900 95 190.2 231.2 390.1 527.7 580.6 709.9 199710.1 200000 20 2109.83 4534612 539465266 12557720 379359000 302938078492 394815532109 459213374898 774425880 11779 185493 138466 0 485901 732409
linux_tuned 2 400 0x1900 95 196.5 236.8 390.7 525.4 576.7 697.4 199950.0 200000 20 2112.69 4540181 540090795 12574435 379877556 303216551716 393540710032 456660103335 774365493 11934 186145 137937 0 485694 732403
linux_tuned 0 400 0x1900 75 186.6 228.9 390.0 526.0 576.3 697.6 199764.4 200000 20 2117.58 4534817 539497050 12558238 379364082 301172633563 399478046614 464429550030 759702698 13184 196469 142750 0 481573 732399
linux_tuned 1 400 0x1900 75 189.1 231.1 392.6 529.6 582.6 714.1 199875.4 200000 20 2114.6 4539232 539947272 12569464 379726794 303584129075 396653122593 460624738082 781420034 12261 193202 140251 0 482538 732405
linux_tuned 2 400 0x1900 75 196.4 237.6 398.5 538.4 592.5 738.9 199900.7 200000 20 2114.36 4540827 540082481 12571350 379781550 303342541857 396826603224 460482359392 783220500 12257 189630 138964 0 480677 732407
linux_tuned 0 400 0x1900 55 181.5 224.2 389.3 529.1 580.5 705.1 199990.0 200000 20 2096.22 4540488 540203545 12571032 379746834 302392328611 399631605829 469658409385 768283253 13576 203926 146652 0 478036 732400
linux_tuned 1 400 0x1900 55 185.6 226.8 387.1 521.7 571.3 696.1 200126.0 200000 20 2090.48 4541782 540435184 12584098 380158266 300671959583 387379581455 452630624008 742928440 12022 186175 139084 0 489500 732378
linux_tuned 2 400 0x1900 55 182.6 222.8 386.8 522.4 572.9 696.1 200085.0 200000 20 2085.37 4540862 540302366 12580055 380029806 300930875897 387508143535 454183966146 746172158 12415 190843 139873 0 488953 732392
linux_tuned 0 50 0x1a00 135 62.1 67.5 106.2 212.6 255.8 369.7 200085.9 200000 20 2293.05 4247224 520941469 12158455 365239110 309459219520 452142829714 504315757718 772899902 1722906 1154806 61499 0 218210 4795754
linux_tuned 1 50 0x1a00 135 63.2 69.3 109.1 221.5 266.7 395.1 199938.9 200000 20 2296.89 4246984 520733802 12155640 365172012 310435217080 458113852948 510975148213 790615826 1704302 1109909 61010 0 220083 4796708
linux_tuned 2 50 0x1a00 135 62.9 69.3 111.3 230.3 285.5 433.7 200052.2 200000 20 2299.61 4251779 521155558 12168531 365579046 310774963428 458419897866 511316910168 794950321 1684576 1092826 61516 0 224454 4785246
linux_tuned 0 50 0x1a00 95 62.2 68.2 108.9 220.7 267.1 392.0 200144.2 200000 20 2294.26 4249673 521183886 12164408 365425512 309577288748 454612133324 507069398256 779839724 1704401 1136393 61019 0 218213 4797036
linux_tuned 1 50 0x1a00 95 63.2 69.6 111.1 229.3 277.6 405.2 200004.0 200000 20 2299.53 4251228 521115945 12161078 365339778 311467522370 461093467124 514299031353 803682669 1689874 1092207 60864 0 216236 4799379
linux_tuned 2 50 0x1a00 95 63.1 69.3 109.0 223.1 269.4 391.0 199979.8 200000 20 2301.24 4250112 520957928 12161251 365351610 311963762562 461821640038 515110754490 804395040 1693650 1103096 60838 0 211695 4807300
linux_tuned 0 50 0x1a00 75 62.0 67.6 107.9 224.4 275.2 417.8 200002.9 200000 20 2291.57 4253765 521208875 12166691 365530440 309482569340 452256309619 504442369514 784910031 1641458 1077314 63769 0 256101 4733679
